naptanId,commonName,latitude,longitud
490G00014914,Woodview Close / Dorich House Museum,51.43233,-0.26403
037G0164,Poyle Road Junction,51.47975,-0.513044
490013434E,West Silvertown Station,51.50277,0.0239
490G00005083,Chenduit Way,51.6142,-0.32685
490G00005897,Cumberland Avenue,51.4562,0.09557
490G00006075,Deyncourt Gardens,51.56074,0.25105
490G00006730,Hainault Health Centre,51.60831,0.1035
490G00013370,Kingfisher Way,51.39347,-0.05194
210021008120,Watling Court,51.64447,-0.298488
490000099K,Hanger Lane Station,51.53033,-0.29255
490002038B,Fieldway Tram Stop,51.35014,-0.02343
490G00010451,Norwood Road,51.45027,-0.10043
490G00011344,Grafton Terrace,51.55032,-0.15397
490G00012966,Studley Road,51.54343,0.03247
490G00013226,Hill Close,51.6209,-0.31637
490G00014581,Whitefoot Lane,51.43427,0.00945
490G00019344,Culver Grove Park High School,51.59833,-0.30495
490G000560,Hackney Town Hall,51.54528,-0.0552
037G0139,St Bernards Convent,51.505498,-0.573344
490000234G,Tooting Broadway Station,51.42716,-0.16691
490G00003149,Cranmer Terrace,51.42807,-0.17622
490G00005829,Crouch Valley,51.56879,0.26383
490G00006064,Devon Close,51.31858,-0.08634
490G00006738,Faringdon Avenue,51.59685,0.21209
490G00007465,Green Lane,51.56232,0.10947
490G00007986,Heathedge,51.43603,-0.06308
490G00009815,Merlin Crescent,51.60316,-0.28374
490G00010390,Northolt Fire Station,51.55416,-0.36003
490G00019502,Grosvenor Way,51.43446,-0.17627
2400A019710A,Havelock Road,51.447395,0.198381
490000154A,Newbury Park Station,51.5756,0.09043
490003939S,The Red House,51.343206,-0.089466
490006350S,Mitcham Eastfields Station,51.40793,-0.15411
490G00003261,Almington Street,51.56886,-0.11833
490G00003710,Beaconsfield Road,51.67145,-0.03843
490G00004095,Blandford Road,51.50004,-0.25653
490G00005197,Royal Parade,51.412,0.07515
490G00008987,Latchmere Road,51.42354,-0.29055
490G00010300,Norbury Hill,51.414,-0.11434
490G000104,Marks Gate Community Centre,51.58492,0.13548
490G00011738,Laurel Lane Primary School,51.49767,-0.47268
490G00014911,Wood Vale / Forest Hill Road,51.44998,-0.05814
490G00016373,Cropley Street,51.53257,-0.08995
490G00018825,Hewens College,51.52743,-0.4391
490G00019834,West End Close,51.54213,-0.26559
490000183B,Preston Road Station,51.57189,-0.29468
490000283N,Brabham Court,51.377481,-0.239506
490G00003357,Arbuthnot Lane,51.44684,0.13409
490G00005141,Chestnut Avenue,51.36729,0.00122
490G00006715,Fairholme Crescent,51.53005,-0.41767
490G00007270,Golders Manor Drive,51.58001,-0.20975
490G00007582,Windlass Place,51.49049,-0.03444
490G00009884,Mill Brook Road,51.39501,0.1143
490G00012270,South Croxted Road,51.43382,-0.08996
490G00012847,First Drive,51.54252,-0.26748
490G00014221,Warland Road,51.47544,0.0836
490G00016645,Danson Road / Crook Log,51.45875,0.12358
490G00019706,Amhurst Road,51.55602,-0.07465
490G00020316,Grange Road / Archway,51.60266,0.20456
210021004240,Deacons Hill Road,51.653063,-0.2816
490002268ZZ,Stratford International Station,51.54582,-0.00809
490G00005546,Conference Road,51.48885,0.12086
490G00006805,Avondale Crescent,51.57695,0.04587
490G00011409,Ramsden Estate / Rye Crescent,51.37557,0.12108
490G00011766,Royal Liberty School,51.58476,0.21017
490G00015514,Woodcote Lane,51.34147,-0.14084
490G00020267,Southcroft Road,51.3692,0.08593
150G00000949,Millwell Crescent,51.612128,0.087415
490G00003507,Avery Hill Road / Halfway Street,51.44489,0.08145
490G00004645,Merton Mansions,51.4073,-0.21889
490G00005595,Copthall Gardens / Page Street,51.60772,-0.23541
490G00008291,Hollies Avenue,51.43822,0.09398
490G00008421,Humber Road,51.56638,-0.22604
490G00008781,Kings Head Hill,51.63086,-0.00192
490G00012208,Smith Close,51.50402,-0.04629
490G00012645,St Charles Health & Wellbeing Centre,51.52259,-0.21949
490G00013539,The Roundway / West Arm,51.59792,-0.09124
490G00019123,Oak Grove,51.57295,-0.40212
490G000613,Northwood Hills Circus,51.60293,-0.41061
490G000815,Village Way East,51.57736,-0.37064
490005945G,Dalston Junction Station,51.54618,-0.07463
490G00002420,Reede Road,51.54611,0.1649
490G00003044,Homerton High Street,51.54808,-0.04644
490G00004253,Bramshot Avenue,51.48064,0.02254
490G00004601,Upper Wickham Lane / Burnell Avenue,51.46513,0.10944
490G00006401,Ebury Street,51.49313,-0.15058
490G00008614,Camberwell New Cemetery,51.45357,-0.04872
490G00012218,Solent Road,51.552,-0.19689
490G00013045,Susan Close,51.58471,0.1635
490G00013382,Heron Flight Avenue,51.54026,0.2021
490G00013926,Upminster Windmill,51.55767,0.24237
490G00014951,Silverwood Close,51.41609,-0.02903
400G4402114B,Chesterfield Road,51.432853,-0.478163
400G4408132B,Church,51.267698,-0.324066
490000187B,Queensway Station,51.51067,-0.18712
490G00006954,Forest Road,51.38312,-0.20466
490G00007968,Hazel Close,51.38076,-0.05113
490G00008346,Hornchurch Country Park,51.54408,0.21446
490G00008503,Brooksville Avenue,51.53856,-0.2078
490G00009310,Longford Road,51.44542,-0.36867
490G00009375,Loughborough Street,51.48682,-0.11579
490G00009471,Lyndale,51.55937,-0.19807
490G00011816,Montague Street,51.52012,-0.12608
490G00013999,Leigham Court Road / Valley Road,51.43272,-0.11661
490G00014527,The Avenue,51.38518,-0.00085
490G00016230,Warminster Way,51.4091,-0.14596
490G00019965,Lyonsdown Avenue,51.64344,-0.17651
490G00020352,Victoria Recreation Ground,51.6517,-0.16829
490G000786,The Hemingford Arms,51.54274,-0.11331
490000107P,High Barnet Station,51.65128,-0.19599
490G00005036,Chase Lane School,51.61683,-0.02331
490G00009557,Manor Gate,51.54632,-0.38147
490G00009603,Parkside Avenue / Manor Way,51.46379,0.16834
490G00010275,Nightingale Road,51.42743,-0.37165
490G00011524,Rennets Wood Road,51.45054,0.08289
490G00011973,Sedge Road,51.60562,-0.04954
490G00013078,Sutton Lane,51.47794,-0.37174
490G00014994,Craven Close,51.51844,-0.40941
490G00015387,Priory Road,51.54409,-0.18858
490G00019346,Culver Grove,51.59547,-0.30321
2400102527,Shenley Road,51.44191,0.232625
400G4402020A,Crooked Billet Roundabout,51.436958,-0.49873
400G4406086A,Nightingale Drive,51.360147,-0.280375
490001146S,Headstone Lane Station,51.6022,-0.35646
490G00005417,Hadley Road,51.65293,-0.18346
490G00006465,Eldred Drive,51.37398,0.11626
490G00008178,High Road Eastcote,51.58541,-0.4052
490G00012573,Gascoigne Primary School,51.53277,0.07995
490G00013605,Mosaic & the Woodlands,51.61936,-0.31354
490G00014741,Wimbledon Telephone Exchange,51.422,-0.21881
490G00016456,Dollis Road,51.60432,-0.19831
490G00018993,Alexandra Avenue,51.5113,-0.37773
490G00020362,Deptford Church Street / Creek Road,51.48007,-0.02296
040000001303,Knighton Way Lane,51.556175,-0.490867
490001177E,Lewisham Station,51.46463,-0.01361
490G00010900,Pembury Road / Downs Park Road,51.55224,-0.05835
490G00010920,St Pauls Primary School,51.48645,-0.09882
490G00012902,Stratford Library,51.54303,0.00399
490G00013941,Huntingfield Road,51.46418,-0.23845
490G00014653,Wickham Road,51.46372,-0.03141
490G00018707,Kellerton Road,51.45467,-0.00021
490G000802,Tottenham Hale Retail Park,51.58667,-0.06374
490G000915,Higham Road,51.59089,-0.08819
49009917SW,Tottenham Hale Bus Station,51.58823,-0.06126
490G00002411,Foresters Drive / The Newlands,51.35256,-0.13749
490G00004708,Carshalton Road / Cambridge Road,51.36306,-0.17074
490G00006450,Hillyfield Primary School,51.59166,-0.0329
490G00008279,Holders Hill Crescent,51.59737,-0.21295
490G00011472,Hampton School,51.42828,-0.37394
490G00012936,Stretton Road,51.38327,-0.0881
490G00013400,The Grove,51.45603,0.12286
490G00015341,Hog Hill Road,51.5983,0.15303
490G00018536,Hamsey Green,51.31904,-0.06455
490G00019722,Glendun Road,51.51243,-0.25365
037G0167,Galleymead Road,51.478853,-0.508292
490000110F,High Street Kensington Station,51.50135,-0.192
490001085W,Drayton Green,51.5167,-0.32738
490G00005868,Crutchley Road,51.43368,0.00579
490G00009827,Mersey Avenue,51.56975,0.26054
490G00010239,Newmarket Avenue,51.55332,-0.36158
490G00010819,Wingfield Road,51.42487,-0.29209
490G00013197,Stopford Road,51.53293,0.02237
490G00014549,Padnall Road,51.58269,0.13965
490G00016361,Sheep Lane,51.53642,-0.05971
490G000598,Shaftesbury Road,51.57191,-0.11899
490G000719,Queen Street Place,51.50996,-0.09336
490G00003537,Bacon Lane,51.60452,-0.28066
490G00003835,Belgrave Avenue,51.58699,0.21113
490G00006283,Dysart Avenue,51.43153,-0.3107
490G00009060,Lee Green,51.45664,0.01015
490G00010457,Nunhead Green,51.46508,-0.05864
490G00010722,Page Street,51.60778,-0.23234
490G00011740,Great Benty,51.49689,-0.47469
490G00011876,Salter's Hill,51.42281,-0.09377
490G00013961,Upton Road,51.44947,0.13786
490G00014374,Terrace Road,51.54113,-0.0476
490G00018216,Thicket Crescent,51.36748,-0.18609
490G00019472,Reede Road / Suffolk Road,51.54538,0.16208
490000032MO,Bromley By Bow Station,51.52331,-0.01209
490G00003190,Fortune Green Road,51.55207,-0.19477
490G00004839,Castillon Road,51.43528,0.00245
490G00004872,Malvern Road,51.67122,-0.03238
490G00005512,Hackney Road / Columbia Road,51.52788,-0.07651
490G00006202,Drummond Road,51.49841,-0.06251
490G00008163,High Grove / Voce Road,51.47406,0.0835
490G00010502,Oaks Avenue,51.36798,-0.23142
490G00010809,Park Road,51.55906,0.08376
490G00012586,Stapleford Close,51.44777,-0.21512
490G00014543,Harraden Road,51.47326,0.03508
490G00019000,Lancaster Road,51.64344,-0.16884
490G00020225,Longbridge Way,51.45677,-0.0128
HUBQPW,Queen's Park,51.534443,-0.204882
490G00002418,Percy Road / Douglas Road,51.57112,0.10897
490G00004955,Myddleton Avenue,51.56578,-0.09371
490G00005589,Coppetts Close,51.60564,-0.15943
490G00008072,Awlfield Avenue,51.60128,-0.08301
490G00009006,Laurel Bank Road,51.66246,-0.08654
490G00011330,Queen's Crescent,51.54853,-0.1527
490G00012022,Shacklewell Lane / Kingsland High Street,51.55069,-0.07434
490G00012292,Augustus Road,51.44467,-0.21165
490G00012424,St Albans Road,51.65577,-0.20178
490G00012872,St Paul New Beckenham Church,51.41655,-0.03225
490G00014183,Hall Lane / Waltham Way,51.61712,-0.0262
490G00014760,Windmill Grove,51.38632,-0.10138
490G00015011,Yorkland Avenue,51.45799,0.09834
490G00018824,Heath Road,51.53085,-0.44146
490G00019027,Mountfield Community Centre,51.39375,0.11617
490G00019826,Westhorne Avenue / Eltham Road,51.45238,0.03477
150G00000025,St Winifreds Church,51.611368,0.08413
210021004460,Cleveland Crescent,51.648075,-0.263416
490002038A,Fieldway Tram Stop,51.35139,-0.02433
490G00002336,Feltham Station  / New Road,51.44789,-0.41116
490G00009058,Lee Conservancy Road / Poplar Close,51.5506,-0.03039
490G00011605,Riverside Youth Club,51.48887,-0.03448
490G00019117,Vineyard Grove,51.59944,-0.18304
490G00019347,Streatfield Road,51.59544,-0.30293
490G00019749,Bushey Road / the Green,51.37043,-0.19558
490000217D,South Woodford Station,51.59201,0.02763
490001063D,Chingford Station,51.63348,0.00981
490G00004761,Canons Hill,51.31596,-0.1155
490G00007195,Gipsy Road,51.46616,0.12454
490G00007319,Gorst Road,51.4522,-0.16643
490G00007459,Greening Street,51.48838,0.11811
490G00011717,Rossmore Road / Lisson Grove,51.52464,-0.16634
490G00012756,St Laurence Church,51.5563,0.24661
490G00014748,Hythe Avenue / Cumberland Drive,51.47297,0.13616
490G00015719,Falmouth Gardens,51.58557,0.04376
490G00016272,Eastcote Methodist Church,51.58541,-0.40383
490G00019169,Plender Street,51.53567,-0.13816
037G0308,Slough Grammar School,51.505951,-0.577365
490001061S,Chessington North Station,51.36361,-0.30061
490G00005443,Cloister Road,51.52024,-0.26889
490G00006759,Farnborough Way,51.36215,0.07271
490G00010766,Parkfield Avenue,51.60014,-0.35578
490G00011273,Sanderstead United Reformed Church,51.3407,-0.08625
490G00014828,Woodcote Drive,51.34268,-0.13763
490G00016309,Winchester Street,51.48774,-0.14185
490G00020268,Ashbourne Rise,51.36617,0.082
159G0701101,Back Lane,51.488461,0.262931
2400A018820A,The Brent,51.44207,0.23554
400G4409041B,Post Office,51.324129,-0.170362
490G00003797,Bedford Road,51.49665,-0.25588
490G00006374,East Road,51.46714,0.11038
490G00009543,Manfred Road,51.45769,-0.20624
490G00014580,Whitefield Avenue,51.3186,-0.11596
490G00014998,Halfway Street / Old Farm Road East,51.43718,0.0989
490G00019080,St Edmunds Catholic Primary School,51.62873,-0.05576
490G00019844,Upper Richmond Road,51.45651,-0.20335
490001326W,West Dulwich Station,51.44106,-0.09202
490G00002227,Hedge Lane / Firs Lane,51.61955,-0.09104
490G00002414,Roding Lane South / Whitney Avenue,51.58449,0.04354
490G00003506,University of Greenwich / Southwood Site,51.44595,0.08158
490G00004071,Blackhorse Court,51.49717,-0.08922
490G00006712,Fairgreen Road,51.39212,-0.10525
490G00008366,Hornsey Road,51.56726,-0.12146
490G00009358,Lordsbury Field,51.34483,-0.14666
490G00010469,Erith Road / Nuxley Road,51.48424,0.14878
490G00011969,Secombe Centre,51.36127,-0.19739
490G000122,Beaumont Rise,51.57111,-0.12485
490G00014529,Station Road / High Street,51.37647,-0.01468
490G00016149,Ebenezer Walk,51.41074,-0.14521
490001063C,Chingford Station,51.63354,0.01052
490001201A,New Barnet Station,51.64893,-0.17339
490G00005167,Chingdale Road,51.61983,0.0086
490G00005568,Hoylake Gardens,51.57401,-0.39632
490G00006899,Baring Road,51.65304,-0.16734
490G00008779,Kingsground / Eltham Palace Road,51.44753,0.04375
490G00009549,Manor Court,51.67719,-0.05216
490G00009969,Woodstock Avenue,51.46096,-0.33187
490G00010888,Peckham Rye Common,51.46267,-0.06551
490G00013615,Thomas Lane,51.44636,-0.02268
490G00013682,Titchfield Road,51.6715,-0.03374
490G00014717,Wilmer Way,51.61783,-0.12284
490G00014868,Woodland Way,51.39027,0.0753
490G00019818,Eastfields Road,51.40848,-0.1561
400G4405162A,Woodbourne Drive,51.36316,-0.342805
490G00003179,Alderney Street,51.48792,-0.13961
490G00004800,Carlton Hill,51.536,-0.18186
490G00005403,Cleve Road,51.54416,-0.19156
490G00007791,Harewood Gardens,51.32082,-0.06571
490G00008963,The Brook House,51.53203,-0.41975
490G00011378,Quilter Road,51.37581,0.11596
490G00013132,Sydenham Rise,51.439,-0.06294
490G00020009,Manor Road,51.46736,-0.28903
490G000674,New Eltham Station  / Footscray Road,51.43836,0.07141
490G00002345,Staines Road,51.45338,-0.42653
490G00002421,Falmouth Gardens / Roding Lane,51.58527,0.0446
490G00008986,Latchmere Lane,51.42602,-0.2957
490G00009250,Lodge Hill,51.32247,-0.11827
490G00009720,Eastern Avenue,51.58263,0.1644
490G00011106,Popes Lane,51.49871,-0.30605
490G00011129,Tulip Close,51.37912,-0.05338
490G00011636,Highfield Avenue,51.58499,-0.26574
490G00013560,The Square,51.50968,-0.43736
490G000484,Dennington Park Road,51.54973,-0.1916
490001202S1,New Beckenham Station,51.41651,-0.03383
490015531S,Camden Town Station,51.53922,-0.14144
490G00005011,Charlton Park Lane,51.47422,0.03836
490G00007283,The Avenue / Goodhart Way,51.38275,-0.00432
490G00007945,Hayes Crescent,51.36951,-0.22195
490G00008857,Kitchener Road,51.59103,-0.16501
490G00012006,Severn Drive,51.57031,0.25776
490G00013147,Talbot Road / North Hill,51.57991,-0.15246
490G00013619,Wiltshire Lane,51.58957,-0.4076
490G00013754,Townley Grammar School,51.45007,0.13918
490G00014330,Weavers Fields,51.52486,-0.06416
490G00014500,Westmoreland Avenue,51.58179,0.21105
490G00014790,Magnolia Street,51.49727,-0.47599
490G00019473,Percy Road / Barley Lane,51.5708,0.11096
490G00003129,Sarre Avenue,51.54356,0.20917
490G00003819,Beech Walk,51.61429,-0.25348
490G00004189,Boundary Road,51.53079,0.08166
490G00005223,Christ Church,51.41598,-0.17807
490G00005663,Courtland Avenue,51.41499,-0.11915
490G00009793,Meldrum Road,51.55912,0.10927
490G00014229,Warner Road,51.47432,-0.09407
490G00014445,Western Avenue,51.58915,0.21147
490G00014744,Wimbledon Village / Ridgway,51.42389,-0.21575
490G00092386,Ravenscar Road,51.42732,0.00398
040000001301,Oakside,51.552806,-0.487589
2400A018830A,Brentfield Road,51.442331,0.236934
490000271M,Willesden Junction Station,51.53261,-0.24649
490001325Z1,West Drayton Station,51.51041,-0.47299
490G00004582,Burcott Road,51.32552,-0.12067
490G00008674,Kenwood Drive,51.39929,-0.01347
490G00011533,Reservoir Road,51.5897,-0.43681
490G00014280,Water Mill Way,51.44153,-0.37869
490G00014967,Wrythe Green Road,51.37154,-0.16836
490G000155,Manor Drive,51.55739,-0.28747
490G00018771,Avenue Road / Station Road,51.34427,-0.20238
490G00019880,Northwood Iron Bridge,51.60448,-0.41655
940GZZLULGN,Loughton Underground Station,51.641443,0.055476
490000197B,Ruislip Station,51.57223,-0.42162
490G00002416,Falmouth Gardens / South,51.57806,0.0512
490G00010530,Oldbury Close,51.3933,0.1195
490G00011854,O2 Centre / Homebase,51.54799,-0.1863
490G00012567,Bowls Close,51.61696,-0.31779
490G00013559,The Spires,51.65645,-0.20397
490G00013824,Tubbenden Lane Crofton,51.36473,0.08011
490G00014897,Woodside Park Avenue,51.5832,3e-05
490G00015443,North Finchley Bus Station,51.61266,-0.17691
490G000721,Reede Road / Rainham Road South,51.54555,0.16489
1500SAINS1,Sainsbury's,51.643328,0.053523
2400A019720A,Maiden Lane,51.448562,0.191298
400G4409362A,Merrymeet,51.32647,-0.169996
490002057C,Merton Park Tram Stop,51.41509,-0.20015
490G00003926,Berkshire Road,51.54493,-0.02576
490G00005987,Davidson Road,51.38534,-0.08553
490G00006116,Dore Gardens,51.38704,-0.1895
490G00006403,Eccles Road,51.46093,-0.16313
490G00006658,Europa Trading Estate,51.48123,0.17215
490G00006940,Greenvale School,51.43294,0.00365
490G00007568,Le May Avenue / Luffman Road,51.43271,0.02568
490G00010178,Nesham Street,51.5069,-0.06649
490G00013868,Twickenham Golf Centre,51.43747,-0.37147
490G00014180,Penrose Street / Walworth Road,51.48785,-0.09607
490G00015054,Camden Road,51.54899,-0.1292
400G4402019A,Shortwood Avenue,51.438878,-0.491415
490000012B,Balham Station,51.443,-0.1534
490000018P,Bayswater Station,51.5126,-0.18768
490001079ZZ,Custom House Station,51.51003,0.02547
490001137A,Harold Wood Station,51.59386,0.23247
490G000042,Vicarage Road,51.43821,0.15411
490G00005510,Colney Hatch Lane,51.60605,-0.15212
490G00006156,Dowding Way,51.53875,0.20173
490G00006969,Shrewsbury Lane / Foxcroft Road,51.47148,0.06858
490G00007969,Avondale Road,51.467,0.12082
490G00008981,Larkswood Road,51.61354,-0.01741
490G00009196,Linstead Way,51.4497,-0.21613
490G00010868,Pawsons Road,51.39355,-0.09382
490G00011258,Purley Cross,51.33924,-0.11728
490G00011486,Red Lion Lane,51.47036,0.05935
490G000927,Belmont Road,51.59069,-0.09215
400G4402115A,Ferndale Road,51.431165,-0.479053
400G4406088A,Gatley Avenue,51.362438,-0.27654
490001070E,Clapton Station,51.56198,-0.05655
490001123P,Greenwich Station,51.47753,-0.01384
490G00005774,Cricklewood Lane,51.56096,-0.2031
490G00007113,Garden Close,51.42952,-0.37634
490G00011469,Rectory Road,51.54022,0.15432
490G00012178,Sir Alfred Hitchcock Hotel,51.57679,0.01167
490G00014129,Wales Avenue,51.36191,-0.1683
490G00014178,Waltheof Gardens,51.60236,-0.08548
490G00018826,Mellow Lane West,51.5319,-0.44268
40004402061A,Kinross Drive,51.429372,-0.420954
490000200E,Russell Square,51.52233,-0.12713
490001346A,Worcester Park Station,51.38122,-0.24531
490008915S2,Millbank Tower,51.49229,-0.12517
490G00005676,Court Way,51.52209,-0.26955
490G00012759,St Lawrence's Church,51.5838,-0.3999
490G00013274,The Broadway,51.61749,-0.30993
